,Player_ID,GAME_DATE,MIN,REB,FGA,DAYS_REST
659,203081,2013-01-29,40,1,11,-3
660,203081,2013-01-27,37,2,14,-2
661,203081,2013-01-26,37,0,13,-1
662,203081,2013-01-23,39,2,16,-3
663,203081,2013-01-21,38,3,17,-2
664,203081,2013-01-19,42,3,21,-2
665,203081,2013-01-16,36,1,9,-3
666,203081,2013-01-15,42,8,14,-1
667,203081,2013-01-13,41,4,14,-2
668,203081,2013-01-11,43,6,25,-2
669,203081,2013-01-10,41,3,11,-1
670,203081,2013-01-07,43,3,17,-3
671,203081,2013-01-05,39,4,14,-2
672,203081,2013-01-04,38,5,14,-1
673,203081,2013-01-02,37,5,13,-2
674,203081,2013-01-01,40,5,19,-1
675,203081,2012-12-29,39,0,18,-3
676,203081,2012-12-28,37,2,17,-1
677,203081,2012-12-26,38,8,14,-2
678,203081,2012-12-23,36,2,14,-3
679,203081,2012-12-22,39,1,13,-1
680,203081,2012-12-20,35,4,14,-2
681,203081,2012-12-16,39,2,14,-4
682,203081,2012-12-13,40,7,22,-3
683,203081,2012-12-10,35,5,14,-3
684,203081,2012-12-08,39,1,13,-2
685,203081,2012-12-05,43,3,15,-3
686,203081,2012-12-03,43,3,16,-2
687,203081,2012-12-01,46,6,17,-2
688,203081,2012-11-30,31,3,8,-1
689,203081,2012-11-28,43,2,21,-2
690,203081,2012-11-26,37,3,18,-2
691,203081,2012-11-25,31,6,12,-1
692,203081,2012-11-23,37,4,17,-2
693,203081,2012-11-21,35,0,13,-2
694,203081,2012-11-18,32,2,13,-3
695,203081,2012-11-16,42,5,18,-2
696,203081,2012-11-13,35,2,10,-3
697,203081,2012-11-12,39,3,18,-1
698,203081,2012-11-10,38,3,16,-2
699,203081,2012-11-08,41,2,13,-2
700,203081,2012-11-05,33,3,13,-3
701,203081,2012-11-03,42,6,15,-2
702,203081,2012-11-02,38,3,19,-1
703,203081,2012-10-31,35,3,17,-2
704,200746,2013-04-17,32,21,23,0
705,200746,2013-04-12,28,2,14,-5
706,200746,2013-04-10,40,16,13,-2
707,200746,2013-04-07,39,6,16,-3
708,200746,2013-04-05,40,13,19,-2
709,200746,2013-03-27,32,4,14,-9
710,200746,2013-03-24,40,12,14,-3
711,200746,2013-03-22,39,13,20,-2
712,200746,2013-03-21,34,8,23,-1
713,200746,2013-03-19,43,15,21,-2
714,200746,2013-03-18,39,14,28,-1
715,200746,2013-03-16,38,12,21,-2
716,200746,2013-03-14,44,10,15,-2
717,200746,2013-03-12,40,10,19,-2
718,200746,2013-03-10,40,6,14,-2
719,200746,2013-03-08,34,5,18,-2
720,200746,2013-03-06,37,10,13,-2
721,200746,2013-03-04,35,14,16,-2
722,200746,2013-03-02,30,8,16,-2
723,200746,2013-02-27,41,5,24,-3
724,200746,2013-02-24,31,4,15,-3
725,200746,2013-02-22,34,6,19,-2
726,200746,2013-02-19,40,5,16,-3
727,200746,2013-02-13,30,3,11,-6
728,200746,2013-02-12,37,5,20,-1
729,200746,2013-02-10,38,6,21,-2
730,200746,2013-02-08,38,11,23,-2
731,200746,2013-02-06,39,10,22,-2
732,200746,2013-02-04,39,13,17,-2
733,200746,2013-02-02,42,11,18,-2
734,200746,2013-02-01,37,10,17,-1
735,200746,2013-01-29,42,13,20,-3
736,200746,2013-01-27,39,11,14,-2
737,200746,2013-01-26,40,6,14,-1
738,200746,2013-01-23,36,6,17,-3
739,200746,2013-01-21,39,12,15,-2
740,200746,2013-01-19,41,14,12,-2
741,200746,2013-01-16,37,10,14,-3
742,200746,2013-01-15,45,8,22,-1
743,200746,2013-01-13,38,11,26,-2
744,200746,2013-01-11,33,6,14,-2
745,200746,2013-01-10,42,15,19,-1
746,200746,2013-01-07,42,10,22,-3
747,200746,2013-01-05,37,9,20,-2
748,200746,2013-01-04,38,12,15,-1
749,200746,2013-01-02,35,10,12,-2
750,200746,2013-01-01,38,14,19,-1
751,200746,2012-12-29,37,5,13,-3
752,200746,2012-12-28,25,3,17,-1
753,200746,2012-12-26,37,12,21,-2
754,200746,2012-12-23,38,11,21,-3
755,200746,2012-12-22,39,9,15,-1
756,200746,2012-12-16,37,3,17,-6
757,200746,2012-12-13,37,6,16,-3
758,200746,2012-12-10,39,12,19,-3
759,200746,2012-12-08,33,10,14,-2
760,200746,2012-12-05,37,10,14,-3
761,200746,2012-12-03,45,13,17,-2
762,200746,2012-12-01,44,9,21,-2
763,200746,2012-11-30,33,8,16,-1
764,200746,2012-11-28,41,7,19,-2
765,200746,2012-11-26,41,10,22,-2
766,200746,2012-11-23,28,6,13,-3
767,200746,2012-11-21,36,7,15,-2
768,200746,2012-11-18,40,13,14,-3
769,200746,2012-11-16,43,6,19,-2
770,200746,2012-11-13,37,5,14,-3
771,200746,2012-11-12,36,6,13,-1
772,200746,2012-11-10,41,4,26,-2
773,200746,2012-11-08,42,4,17,-2
774,200746,2012-11-05,32,7,19,-3
775,200746,2012-11-03,42,11,29,-2
776,200746,2012-11-02,36,15,22,-1
777,200746,2012-10-31,39,3,20,-2
778,201942,2013-04-17,29,3,13,0
779,201942,2013-04-16,28,1,17,-1
780,201942,2013-04-14,42,5,22,-2
781,201942,2013-04-12,40,1,10,-2
782,201942,2013-04-09,34,2,13,-3
783,201942,2013-04-06,24,2,14,-3
784,201942,2013-04-05,36,4,23,-1
785,201942,2013-04-03,37,1,21,-2
786,201942,2013-04-01,41,7,17,-2
787,201942,2013-03-31,34,6,18,-1
788,201942,2013-03-29,33,4,20,-2
789,201942,2013-03-27,36,2,14,-2
790,201942,2013-03-23,39,3,15,-4
791,201942,2013-03-22,35,3,14,-1
792,201942,2013-03-20,40,3,12,-2
793,201942,2013-03-17,37,5,17,-3
794,201942,2013-03-15,31,4,5,-2
795,201942,2013-03-13,29,2,13,-2
796,201942,2013-03-10,40,3,13,-3
797,201942,2013-03-08,44,5,18,-2
798,201942,2013-03-06,30,6,13,-2
799,201942,2013-03-04,39,1,13,-2
800,201942,2013-03-02,46,3,21,-2
801,201942,2013-03-01,34,3,10,-1
802,201942,2013-02-27,44,5,19,-2
803,201942,2013-02-25,39,4,17,-2
804,201942,2013-02-22,39,1,13,-3
805,201942,2013-02-20,36,3,9,-2
806,201942,2013-02-19,37,3,18,-1
807,201942,2013-02-13,40,4,11,-6
808,201942,2013-02-12,39,8,18,-1
809,201942,2013-02-10,32,4,7,-2
810,201942,2013-02-08,41,3,17,-2
811,201942,2013-02-06,40,3,16,-2
812,201942,2013-02-03,44,3,17,-3
813,201942,2013-02-01,34,2,17,-2
814,201942,2013-01-30,35,4,16,-2
815,201942,2013-01-28,36,0,18,-2
816,201942,2013-01-26,35,4,17,-2
817,201942,2013-01-24,43,4,17,-2
818,201942,2013-01-23,32,2,10,-1
819,201942,2013-01-20,30,3,9,-3
820,201942,2013-01-18,33,4,10,-2
821,201942,2013-01-16,40,3,13,-2
822,201942,2013-01-15,34,2,15,-1
823,201942,2013-01-13,37,5,19,-2
824,201942,2013-01-11,34,2,8,-2
825,201942,2013-01-09,41,5,15,-2
826,201942,2013-01-06,33,3,16,-3
827,201942,2013-01-04,33,4,11,-2
828,201942,2013-01-02,35,2,17,-2
829,201942,2012-12-29,33,3,14,-4
830,201942,2012-12-28,49,6,22,-1
831,201942,2012-12-26,27,2,9,-2
832,201942,2012-12-21,40,8,17,-5
833,201942,2012-12-19,37,2,19,-2
834,201942,2012-12-18,36,5,9,-1
835,201942,2012-12-16,35,7,19,-2
836,201942,2012-12-14,32,4,13,-2
837,201942,2012-12-12,44,5,13,-2
838,201942,2012-12-10,43,4,16,-2
839,201942,2012-12-09,42,5,17,-1
840,201942,2012-12-07,34,5,15,-2
841,201942,2012-12-05,40,5,16,-2
842,201942,2012-12-03,40,7,13,-2
843,201942,2012-11-30,35,8,18,-3
844,201942,2012-11-28,32,4,10,-2
845,201942,2012-11-27,27,3,10,-1
846,201942,2012-11-25,51,7,28,-2
847,201942,2012-11-23,34,1,9,-2
848,201942,2012-11-21,37,3,13,-2
849,201942,2012-11-20,42,4,18,-1
850,201942,2012-11-18,38,9,16,-2
851,201942,2012-11-17,24,3,10,-1
852,201942,2012-11-13,40,5,13,-4
853,201942,2012-11-12,60,8,33,-1
854,201942,2012-11-10,44,6,17,-2
855,201942,2012-11-07,40,6,17,-3
856,201942,2012-11-06,28,1,10,-1
857,201942,2012-11-04,32,7,14,-2
858,201942,2012-11-03,34,3,13,-1
859,201942,2012-10-31,27,5,14,-3
860,101114,2013-04-17,21,1,5,0
861,101114,2013-04-14,39,0,20,-3
862,101114,2013-04-12,42,2,23,-2
863,101114,2013-04-10,39,4,18,-2
864,101114,2013-04-09,27,2,10,-1
865,101114,2013-04-06,36,2,18,-3
866,101114,2013-04-04,40,2,16,-2
867,101114,2013-04-03,27,3,14,-1
868,101114,2013-03-30,36,2,14,-4
869,101114,2013-03-29,35,2,13,-1
870,101114,2013-03-27,34,3,11,-2
871,101114,2013-03-24,37,1,15,-3
872,101114,2013-03-23,38,2,16,-1
873,101114,2013-03-20,41,3,25,-3
874,101114,2013-03-18,28,1,18,-2
875,101114,2013-03-17,38,3,14,-1
876,101114,2013-03-12,39,2,19,-5
877,101114,2013-03-11,40,6,19,-1
878,101114,2013-03-09,34,3,13,-2
879,101114,2013-03-08,38,3,24,-1
880,101114,2013-03-06,39,4,12,-2
881,101114,2013-03-02,36,2,12,-4
882,101114,2013-03-01,38,4,18,-1
883,101114,2013-02-26,37,1,21,-3
884,101114,2013-02-24,42,4,15,-2
885,101114,2013-02-22,40,2,17,-2
886,101114,2013-02-20,33,2,16,-2
887,101114,2013-02-19,45,3,13,-1
888,101114,2013-02-10,37,1,11,-9
889,101114,2013-02-08,40,6,20,-2
890,101114,2013-02-06,35,2,10,-2
891,101114,2013-02-05,38,5,13,-1
892,101114,2013-02-01,36,2,12,-4
893,101114,2013-01-30,34,1,9,-2
894,101114,2013-01-28,34,3,12,-2
895,101114,2013-01-26,41,4,15,-2
896,101114,2013-01-25,29,5,10,-1
897,101114,2013-01-23,34,6,12,-2
898,101114,2013-01-21,38,5,10,-2
899,101114,2013-01-18,38,2,19,-3
900,101114,2013-01-16,35,5,18,-2
901,101114,2013-01-15,43,1,13,-1
902,101114,2013-01-13,41,5,18,-2
903,101114,2013-01-11,35,3,5,-2
904,101114,2013-01-08,29,0,11,-3
905,101114,2013-01-05,27,6,8,-3
906,101114,2013-01-04,47,7,23,-1
907,101114,2013-01-02,39,3,12,-2
908,101114,2012-12-31,28,2,11,-2
909,101114,2012-12-29,40,4,12,-2
910,101114,2012-12-28,29,1,14,-1
911,101114,2012-12-25,36,2,7,-3
912,101114,2012-12-23,38,6,11,-2
913,101114,2012-12-19,36,5,12,-4
914,101114,2012-12-18,35,2,12,-1
915,101114,2012-12-15,36,2,13,-3
916,101114,2012-12-14,43,4,17,-1
917,101114,2012-12-12,38,2,16,-2
918,101114,2012-12-11,39,2,16,-1
919,101114,2012-12-09,38,2,19,-2
920,101114,2012-12-07,41,5,22,-2
921,101114,2012-12-04,42,4,20,-3
922,101114,2012-12-01,39,1,11,-3
923,101114,2012-11-30,30,4,9,-1
924,101114,2012-11-28,40,4,12,-2
925,101114,2012-11-26,43,6,17,-2
926,101114,2012-11-25,33,2,13,-1
927,101114,2012-11-23,37,3,10,-2
928,101114,2012-11-21,35,3,12,-2
929,101114,2012-11-20,37,4,18,-1
930,101114,2012-11-18,33,5,12,-2
931,101114,2012-11-15,38,3,17,-3
932,101114,2012-11-13,36,2,20,-2
933,101114,2012-11-11,36,7,12,-2
934,101114,2012-11-09,29,0,8,-2
935,101114,2012-11-07,31,1,15,-2
936,101114,2012-11-05,38,2,12,-2
937,101114,2012-11-03,39,1,14,-2
938,2548,2013-04-17,23,5,15,0
939,2548,2013-04-14,37,4,12,-3
940,2548,2013-04-12,34,7,12,-2
941,2548,2013-03-29,33,0,11,-14
942,2548,2013-03-27,38,7,13,-2
943,2548,2013-03-22,38,3,17,-5
944,2548,2013-03-20,38,6,11,-2
945,2548,2013-03-18,36,7,15,-2
946,2548,2013-03-17,35,3,15,-1
947,2548,2013-03-15,33,7,17,-2
948,2548,2013-03-13,39,8,14,-2
949,2548,2013-03-12,30,4,18,-1
950,2548,2013-03-10,36,2,16,-2
951,2548,2013-03-08,36,2,16,-2
952,2548,2013-03-06,39,6,16,-2
953,2548,2013-03-04,38,7,23,-2
954,2548,2013-03-03,37,8,16,-1
955,2548,2013-03-01,36,4,16,-2
956,2548,2013-02-26,45,8,28,-3
957,2548,2013-02-24,38,5,22,-2
958,2548,2013-02-23,32,6,18,-1
959,2548,2013-02-21,37,8,15,-2
960,2548,2013-02-20,35,3,18,-1
961,2548,2013-02-14,31,5,13,-6
962,2548,2013-02-12,36,9,18,-2
963,2548,2013-02-10,39,2,18,-2
964,2548,2013-02-08,31,6,16,-2
965,2548,2013-02-06,35,5,18,-2
966,2548,2013-02-04,38,12,19,-2
967,2548,2013-02-03,32,5,18,-1
968,2548,2013-02-01,41,6,16,-2
969,2548,2013-01-30,34,2,16,-2
970,2548,2013-01-27,47,4,20,-3
971,2548,2013-01-25,35,5,20,-2
972,2548,2013-01-23,40,5,19,-2
973,2548,2013-01-17,38,4,20,-6
974,2548,2013-01-16,30,8,12,-1
975,2548,2013-01-14,29,5,11,-2
976,2548,2013-01-12,25,5,5,-2
977,2548,2013-01-10,35,3,18,-2
978,2548,2013-01-08,36,5,16,-2
979,2548,2013-01-06,29,7,14,-2
980,2548,2013-01-04,33,3,11,-2
981,2548,2013-01-02,45,10,21,-2
982,2548,2012-12-31,40,6,20,-2
983,2548,2012-12-29,35,6,19,-2
984,2548,2012-12-26,37,9,19,-3
985,2548,2012-12-25,38,5,17,-1
986,2548,2012-12-22,34,7,14,-3
987,2548,2012-12-20,26,5,13,-2
988,2548,2012-12-18,27,3,14,-2
989,2548,2012-12-15,26,3,8,-3
990,2548,2012-12-12,29,4,11,-3
991,2548,2012-12-10,34,4,13,-2
992,2548,2012-12-08,32,2,12,-2
993,2548,2012-12-06,32,3,13,-2
994,2548,2012-12-04,34,2,19,-2
995,2548,2012-12-01,34,1,20,-3
996,2548,2012-11-29,32,5,17,-2
997,2548,2012-11-24,34,7,15,-5
998,2548,2012-11-21,38,3,21,-3
999,2548,2012-11-14,29,3,10,-7
1000,2548,2012-11-12,40,6,18,-2
1001,2548,2012-11-11,33,8,15,-1
1002,2548,2012-11-07,32,2,14,-4
1003,2548,2012-11-05,28,3,14,-2
1004,2548,2012-11-03,34,3,12,-2
1005,2548,2012-11-02,35,5,10,-1
1006,2548,2012-10-30,35,3,22,-3
1007,101135,2013-04-17,32,10,12,0
1008,101135,2013-04-15,36,11,10,-2
1009,101135,2013-04-12,43,8,12,-3
1010,101135,2013-04-11,32,11,13,-1
1011,101135,2013-04-09,33,12,12,-2
1012,101135,2013-04-07,45,13,17,-2
1013,101135,2013-04-05,44,14,18,-2
1014,101135,2013-04-03,38,16,15,-2
1015,101135,2013-03-30,25,8,12,-4
1016,101135,2013-03-27,43,10,13,-3
1017,101135,2013-03-25,38,12,15,-2
1018,101135,2013-03-23,35,15,9,-2
1019,101135,2013-03-20,38,12,17,-3
1020,101135,2013-03-18,30,11,9,-2
1021,101135,2013-03-17,35,10,13,-1
1022,101135,2013-03-15,24,8,12,-2
1023,101135,2013-03-13,37,15,13,-2
1024,101135,2013-03-11,38,10,15,-2
1025,101135,2013-03-08,25,5,12,-3
1026,101135,2013-03-06,40,10,14,-2
1027,101135,2013-03-04,36,11,21,-2
1028,101135,2013-03-02,40,16,14,-2
1029,101135,2013-03-01,39,19,13,-1
1030,101135,2013-02-26,36,12,12,-3
1031,101135,2013-02-24,41,13,15,-2
1032,101135,2013-02-22,42,22,20,-2
1033,101135,2013-02-20,36,11,13,-2
1034,101135,2013-02-19,31,9,13,-1
1035,101135,2013-02-12,35,12,10,-7
1036,101135,2013-02-09,21,6,9,-3
1037,101135,2013-02-08,41,6,16,-1
1038,101135,2013-02-06,33,11,13,-2
1039,101135,2013-02-05,26,7,10,-1
1040,101135,2013-02-02,37,12,16,-3
1041,101135,2013-01-31,42,20,13,-2
1042,101135,2013-01-29,39,13,12,-2
1043,101135,2013-01-28,44,12,17,-1
1044,101135,2013-01-26,38,15,18,-2
1045,101135,2013-01-25,36,6,15,-1
1046,101135,2013-01-23,42,12,18,-2
1047,101135,2013-01-21,39,11,16,-2
1048,101135,2013-01-18,38,6,18,-3
1049,101135,2013-01-16,32,11,13,-2
1050,101135,2013-01-13,42,13,18,-3
1051,101135,2013-01-11,36,10,20,-2
1052,101135,2013-01-09,41,10,14,-2
1053,101135,2013-01-05,29,5,10,-4
1054,101135,2013-01-02,40,13,16,-3
1055,101135,2012-12-29,32,5,15,-4
1056,101135,2012-12-28,38,12,19,-1
1057,101135,2012-12-26,35,9,16,-2
1058,101135,2012-12-22,45,11,18,-4
1059,101135,2012-12-21,34,11,16,-1
1060,101135,2012-12-19,44,8,17,-2
1061,101135,2012-12-18,38,9,16,-1
1062,101135,2012-12-15,33,11,14,-3
1063,101135,2012-12-14,41,15,20,-1
1064,101135,2012-12-12,38,14,18,-2
1065,101135,2012-12-10,35,11,14,-2
1066,101135,2012-12-08,35,17,16,-2
1067,101135,2012-12-07,41,15,22,-1
1068,101135,2012-12-05,38,11,12,-2
1069,101135,2012-12-03,39,9,16,-2
1070,101135,2012-12-01,38,12,12,-2
1071,101135,2012-11-29,35,9,15,-2
1072,101135,2012-11-24,36,8,14,-5
1073,101135,2012-11-23,35,10,19,-1
1074,101135,2012-11-21,43,13,15,-2
1075,101135,2012-11-19,43,19,17,-2
1076,101135,2012-11-18,35,10,16,-1
1077,101135,2012-11-16,34,13,15,-2
1078,101135,2012-11-14,37,10,17,-2
1079,101135,2012-11-10,48,9,19,-4
1080,101135,2012-11-09,31,12,10,-1
1081,101135,2012-11-07,38,14,16,-2
1082,101135,2012-11-05,41,6,13,-2
1083,101135,2012-11-03,29,12,8,-2
1084,101135,2012-11-02,35,7,13,-1
1085,101135,2012-10-31,39,9,16,-2
1086,202689,2013-04-17,36,4,16,0
1087,202689,2013-04-15,31,4,15,-2
1088,202689,2013-04-13,35,4,18,-2
1089,202689,2013-04-12,37,5,21,-1
1090,202689,2013-04-09,34,2,17,-3
1091,202689,2013-04-06,25,2,9,-3
1092,202689,2013-04-05,41,3,15,-1
1093,202689,2013-04-03,40,5,14,-2
1094,202689,2013-04-01,35,2,11,-2
1095,202689,2013-03-30,38,3,14,-2
1096,202689,2013-03-29,41,3,19,-1
1097,202689,2013-03-27,44,7,23,-2
1098,202689,2013-03-24,36,6,21,-3
1099,202689,2013-03-23,37,2,20,-1
1100,202689,2013-03-20,36,7,14,-3
1101,202689,2013-03-18,34,3,14,-2
1102,202689,2013-03-16,27,0,13,-2
1103,202689,2013-03-15,41,4,17,-1
1104,202689,2013-03-12,34,3,11,-3
1105,202689,2013-03-09,44,3,25,-3
1106,202689,2013-03-08,31,5,12,-1
1107,202689,2013-03-06,32,2,12,-2
1108,202689,2013-03-04,36,4,20,-2
1109,202689,2013-03-03,26,0,7,-1
1110,202689,2013-03-01,33,2,13,-2
1111,202689,2013-02-26,34,5,15,-3
1112,202689,2013-02-23,32,2,14,-3
1113,202689,2013-02-22,36,5,17,-1
1114,202689,2013-02-20,41,4,19,-2
1115,202689,2013-02-19,34,4,16,-1
1116,202689,2013-02-13,30,1,9,-6
1117,202689,2013-02-11,36,6,15,-2
1118,202689,2013-02-09,24,4,9,-2
1119,202689,2013-02-08,38,1,15,-1
1120,202689,2013-02-06,24,0,11,-2
1121,202689,2013-02-04,22,3,9,-2
1122,202689,2013-02-02,43,3,23,-2
1123,202689,2013-01-30,39,6,13,-3
1124,202689,2013-01-28,40,4,17,-2
1125,202689,2013-01-26,37,8,17,-2
1126,202689,2013-01-23,33,3,11,-3
1127,202689,2013-01-21,39,3,21,-2
1128,202689,2013-01-19,38,4,17,-2
1129,202689,2013-01-18,36,8,16,-1
1130,202689,2013-01-15,27,1,9,-3
1131,202689,2013-01-14,28,2,16,-1
1132,202689,2013-01-12,31,5,9,-2
1133,202689,2013-01-11,29,8,10,-1
1134,202689,2013-01-09,32,1,12,-2
1135,202689,2013-01-06,34,2,23,-3
1136,202689,2013-01-04,24,3,8,-2
1137,202689,2012-12-31,35,8,13,-4
1138,202689,2012-12-29,40,3,15,-2
1139,202689,2012-12-28,33,1,10,-1
1140,202689,2012-12-26,43,6,20,-2
1141,202689,2012-12-22,36,3,15,-4
1142,202689,2012-12-21,34,1,17,-1
1143,202689,2012-12-19,37,4,14,-2
1144,202689,2012-12-18,42,5,25,-1
1145,202689,2012-12-15,38,2,20,-3
1146,202689,2012-12-13,31,0,15,-2
1147,202689,2012-12-12,36,2,14,-1
1148,202689,2012-12-10,34,1,16,-2
1149,202689,2012-12-08,31,0,18,-2
1150,202689,2012-12-07,26,2,13,-1
1151,202689,2012-12-05,34,2,15,-2
1152,202689,2012-12-03,39,5,19,-2
1153,202689,2012-11-30,27,4,11,-3
1154,202689,2012-11-28,38,5,15,-2
1155,202689,2012-11-26,20,0,6,-2
1156,202689,2012-11-24,47,7,17,-2
1157,202689,2012-11-23,44,4,15,-1
1158,202689,2012-11-21,39,3,16,-2
1159,202689,2012-11-19,36,3,13,-2
1160,202689,2012-11-17,42,5,17,-2
1161,202689,2012-11-14,45,4,19,-3
1162,202689,2012-11-13,35,3,13,-1
1163,202689,2012-11-10,41,6,22,-3
1164,202689,2012-11-09,25,4,14,-1
1165,202689,2012-11-07,40,1,14,-2
1166,202689,2012-11-03,31,3,10,-4
1167,202689,2012-11-02,33,5,21,-1
1168,2747,2013-04-14,30,8,16,0
1169,2747,2013-04-12,29,5,16,-2
1170,2747,2013-04-11,42,14,27,-1
1171,2747,2013-04-09,32,2,14,-2
1172,2747,2013-04-07,35,7,18,-2
1173,2747,2013-04-05,34,10,22,-2
1174,2747,2013-04-03,31,1,15,-2
1175,2747,2013-04-02,30,6,15,-1
1176,2747,2013-03-31,33,12,12,-2
1177,2747,2013-03-29,37,2,18,-2
1178,2747,2013-03-27,42,7,18,-2
1179,2747,2013-03-26,34,7,24,-1
1180,2747,2013-03-23,31,5,16,-3
1181,2747,2013-03-22,38,5,10,-1
1182,2747,2013-03-20,38,7,16,-2
1183,2747,2013-03-18,31,5,13,-2
1184,2747,2013-03-17,36,6,20,-1
1185,2747,2013-03-14,35,3,21,-3
1186,2747,2013-03-13,32,5,12,-1
1187,2747,2013-03-11,21,0,11,-2
1188,2747,2013-03-09,28,6,18,-2
1189,2747,2013-03-07,36,3,29,-2
1190,2747,2013-03-06,40,4,22,-1
1191,2747,2013-03-04,38,7,17,-2
1192,2747,2013-03-03,36,12,18,-1
1193,2747,2013-03-01,33,12,13,-2
1194,2747,2013-02-27,35,5,19,-2
1195,2747,2013-02-24,36,6,12,-3
1196,2747,2013-02-22,33,4,12,-2
1197,2747,2013-02-20,19,1,7,-2
1198,2747,2013-02-13,34,4,17,-7
1199,2747,2013-02-10,34,3,9,-3
1200,2747,2013-02-08,35,8,14,-2
1201,2747,2013-02-06,35,2,14,-2
1202,2747,2013-02-04,30,4,15,-2
1203,2747,2013-02-02,22,6,16,-2
1204,2747,2013-02-01,36,5,14,-1
1205,2747,2013-01-30,35,5,8,-2
1206,2747,2013-01-27,37,3,15,-3
1207,2747,2013-01-26,27,6,8,-1
1208,2747,2013-01-24,35,6,16,-2
1209,2747,2013-01-21,38,4,19,-3
1210,2747,2013-01-17,38,6,15,-4
1211,2747,2013-01-13,27,4,11,-4
1212,2747,2013-01-11,39,3,17,-2
1213,2747,2013-01-10,40,3,29,-1
1214,2747,2013-01-07,39,3,18,-3
1215,2747,2013-01-05,31,6,18,-2
1216,2747,2013-01-03,27,5,17,-2
1217,2747,2013-01-01,40,11,22,-2
1218,2747,2012-12-28,43,7,25,-4
1219,2747,2012-12-26,37,6,27,-2
1220,2747,2012-12-25,37,5,23,-1
1221,2747,2012-12-23,39,5,15,-2
1222,2747,2012-12-21,32,10,20,-2
1223,2747,2012-12-19,37,5,11,-2
1224,2747,2012-12-17,20,3,13,-2
1225,2747,2012-12-15,35,3,20,-2
1226,2747,2012-12-13,27,3,14,-2
1227,2747,2012-12-11,32,4,15,-2
1228,2747,2012-12-09,34,9,19,-2
1229,2747,2012-12-08,35,2,14,-1
1230,2747,2012-12-06,23,6,15,-2
1231,2747,2012-12-05,32,1,16,-1
1232,2747,2012-12-02,37,5,11,-3
1233,2747,2012-11-30,38,2,14,-2
1234,2747,2012-11-28,18,2,5,-2
1235,2747,2012-11-26,41,7,7,-2
1236,2747,2012-11-25,31,10,8,-1
1237,2747,2012-11-23,35,5,13,-2
1238,2747,2012-11-21,32,3,13,-2
1239,2747,2012-11-20,30,5,14,-1
1240,2747,2012-11-18,30,7,10,-2
1241,2747,2012-11-16,34,7,10,-2
1242,2747,2012-11-15,37,5,13,-1
1243,2747,2012-11-13,32,4,14,-2
1244,2747,2012-11-09,33,1,16,-4
1245,2747,2012-11-05,34,7,15,-4
1246,2747,2012-11-04,35,9,15,-1
1247,2747,2012-11-02,34,3,11,-2
1248,201933,2013-04-17,31,4,10,0
1249,201933,2013-04-16,27,6,9,-1
1250,201933,2013-04-13,33,9,12,-3
1251,201933,2013-04-12,39,5,16,-1
1252,201933,2013-04-10,30,8,13,-2
1253,201933,2013-04-07,37,12,18,-3
1254,201933,2013-04-03,27,5,7,-4
1255,201933,2013-04-01,28,5,13,-2
1256,201933,2013-03-30,28,3,11,-2
1257,201933,2013-03-29,38,7,20,-1
1258,201933,2013-03-27,36,5,12,-2
1259,201933,2013-03-26,37,9,12,-1
1260,201933,2013-03-23,39,7,11,-3
1261,201933,2013-03-20,26,9,9,-3
1262,201933,2013-03-19,38,4,14,-1
1263,201933,2013-03-17,38,12,14,-2
1264,201933,2013-03-13,37,6,15,-4
1265,201933,2013-03-10,21,8,12,-3
1266,201933,2013-03-07,33,2,12,-3
1267,201933,2013-03-06,33,11,14,-1
1268,201933,2013-03-03,32,9,14,-3
1269,201933,2013-03-01,29,11,12,-2
1270,201933,2013-02-28,36,14,10,-1
1271,201933,2013-02-26,31,7,14,-2
1272,201933,2013-02-23,31,7,12,-3
1273,201933,2013-02-21,29,8,17,-2
1274,201933,2013-02-14,31,10,15,-7
1275,201933,2013-02-13,32,11,10,-1
1276,201933,2013-02-11,28,9,14,-2
1277,201933,2013-02-10,38,12,12,-1
1278,201933,2013-02-08,24,5,7,-2
1279,201933,2013-02-03,37,11,14,-5
1280,201933,2013-02-01,34,9,11,-2
1281,201933,2013-01-30,36,13,17,-2
1282,201933,2013-01-27,28,5,15,-3
1283,201933,2013-01-26,38,8,19,-1
1284,201933,2013-01-24,37,8,9,-2
1285,201933,2013-01-22,37,11,19,-2
1286,201933,2013-01-21,41,13,18,-1
1287,201933,2013-01-19,33,11,18,-2
1288,201933,2013-01-17,35,4,19,-2
1289,201933,2013-01-15,33,4,13,-2
1290,201933,2013-01-14,25,6,8,-1
1291,201933,2013-01-12,35,8,22,-2
1292,201933,2013-01-09,34,13,13,-3
1293,201933,2013-01-05,30,5,12,-4
1294,201933,2013-01-04,29,5,16,-1
1295,201933,2013-01-02,35,6,11,-2
1296,201933,2013-01-01,28,9,11,-1
1297,201933,2012-12-30,26,7,5,-2
1298,201933,2012-12-28,39,13,10,-2
1299,201933,2012-12-27,26,8,11,-1
1300,201933,2012-12-25,26,6,12,-2
1301,201933,2012-12-23,32,11,12,-2
1302,201933,2012-12-21,35,13,16,-2
1303,201933,2012-12-19,29,4,12,-2
1304,201933,2012-12-17,28,4,11,-2
1305,201933,2012-12-15,27,11,12,-2
1306,201933,2012-12-12,38,5,17,-3
1307,201933,2012-12-11,37,10,19,-1
1308,201933,2012-12-09,29,9,11,-2
