
12/7/12,Thunder,Jeremy Lamb,,activated from IL
12/8/12,76ers,,Nick Young,hyperextended left big toe (DNP)
12/8/12,76ers,,Royal Ivey,strained right groin (DNP)
12/8/12,Hawks,,DeShawn Stevenson,DNP
12/8/12,Hornets,,Anthony Davis,stress reaction in left ankle (DNP)
12/8/12,Kings,,Tyreke Evans,left knee injury (DNP)
12/8/12,Knicks,,Carmelo Anthony,laceration on left middle finger (DNP)
12/8/12,Mavericks,,Shawn Marion,placed on IL with strained right groin
12/8/12,Mavericks,Rodrigue Beaubois,,activated from IL
12/8/12,Spurs,,DeJuan Blair,sprained left ankle (DNP)
12/8/12,Suns,,P.J. Tucker,sprained right knee (DTD)
12/8/12,Wizards,,Trevor Ariza,strained left calf (DNP)
12/9/12,Jazz,,Derrick Favors,plantar fasciitis in right foot (DNP)
12/9/12,Knicks,,Marcus Camby,sore left foot (DNP)
12/9/12,Knicks,,Rasheed Wallace,sore left foot (DNP)
12/9/12,Lakers,,Pau Gasol,tendinitis in both knees (DNP)
12/9/12,Raptors,,Mickael Pietrus,left knee tendinitis (DNP)
12/9/12,Suns,,Goran Dragic,flu (DNP)
12/10/12,76ers,,Damien Wilkins,strained right calf (DNP)
12/10/12,76ers,,Royal Ivey,strained right groin (DNP)
12/10/12,Blazers,,Nicolas Batum,placed on IL with sore back
12/10/12,Blazers,,Wes Matthews Jr.,bruised left hip (DNP)
12/10/12,Blazers,Victor Claver,,activated from IL
12/10/12,Blazers,Will Barton,,activated from IL
12/10/12,Heat,,Terrel Harris,placed on IL
12/10/12,Heat,,Udonis Haslem,placed on IL with illness
12/10/12,Heat,Dexter Pittman,,activated from IL
12/10/12,Heat,Josh Harrellson,,activated from IL
12/10/12,Kings,,Tyreke Evans,sore left knee (DNP)
12/10/12,Mavericks,,Dominique Jones,illness (DNP)
12/10/12,Raptors,,Linas Kleiza,right knee injury (DNP)
12/10/12,Rockets,,James Harden,sprained right ankle (DNP)
12/11/12,Cavaliers,Kyrie Irving,,activated from IL
12/11/12,Knicks,,Marcus Camby,sore left foot (DNP)
12/11/12,Lakers,,Pau Gasol,tendinitis in both knees (DNP)
12/11/12,Wizards,,A.J. Price,fractured right hand (DNP)
12/11/12,Wizards,,Trevor Ariza,strained left calf (DNP)
12/12/12,76ers,,Damien Wilkins,strained right calf (DNP)
12/12/12,76ers,,Royal Ivey,strep throat (DNP)
12/12/12,Bucks,,Ekpe Udoh,placed on IL with left wrist injury
12/12/12,Bucks,,Larry Sanders ,illness (DNP)
12/12/12,Bucks,Mike Dunleavy Jr.,,activated from IL
12/12/12,Bulls,,Kirk Hinrich,left knee injury (DTD)
12/12/12,Cavaliers,,Omri Casspi,gastroenteritis (DNP)
12/12/12,Hawks,,DeShawn Stevenson,placed on IL
12/12/12,Hawks,Kyle Korver,,activated from IL
12/12/12,Heat,,Josh Harrellson,placed on IL
12/12/12,Heat,Udonis Haslem,,activated from IL
12/12/12,Mavericks,,Jae Crowder,illness (DNP)
12/12/12,Mavericks,Shawn Marion,,activated from IL
12/12/12,Nets,,Jerry Stackhouse,placed on IL with sore right knee
12/12/12,Nets,Tornike Shengelia,,activated from IL
12/12/12,Pacers,,Miles Plumlee,placed on IL
12/12/12,Pacers,Orlando Johnson,,activated from IL
12/12/12,Raptors,,Andrea Bargnani,placed on IL with torn ligament in right elbow
12/12/12,Raptors,,Kyle Lowry,torn right triceps (DNP)
12/12/12,Raptors,,Linas Kleiza,sore right knee (DNP)
12/12/12,Raptors,Quincy Acy,,activated from IL
12/12/12,Suns,P.J. Tucker,,returned to lineup
12/12/12,Timberwolves,,Josh Howard,illness (DNP)
12/12/12,Wizards,,A.J. Price,fractured right hand (DNP)
12/12/12,Wizards,,Trevor Ariza,strained left calf (DNP)
12/13/12,Blazers,,Wes Matthews Jr.,placed on IL with bruised left hip
12/13/12,Blazers,Nicolas Batum,,activated from IL
12/13/12,Hawks,,Johan Petro,placed on IL
12/13/12,Hawks, Mike Scott,,activated from IL
12/13/12,Hawks,DeShawn Stevenson,,activated from IL
12/13/12,Knicks,,Marcus Camby,sore left foot (DNP)
12/13/12,Lakers,,Pau Gasol,tendinitis in both knees (DNP)
12/14/12,76ers,,Jrue Holiday,sprained left foot (DTD)
12/14/12,Bucks,,Mike Dunleavy Jr.,bruised left knee (DNP)
12/14/12,Bucks,,Tobias Harris,placed on IL with right elbow injury
12/14/12,Bucks,Ekpe Udoh,,activated from IL
12/14/12,Hornets,,Jason Smith,sprained right shoulder (DNP)
12/14/12,Lakers,,Jordan Hill,back spasms (DNP)
12/14/12,Lakers,,Pau Gasol,tendinitis in both knees (DNP)
12/14/12,Nets,,Tornike Shengelia,placed on IL
12/14/12,Nets,Brook Lopez,,activated from IL
12/14/12,Pacers,,Lance Stephenson,sprained right ankle (DNP)
12/14/12,Raptors,,Kyle Lowry,placed on IL with torn right triceps
12/14/12,Raptors,Alan Anderson,,activated from IL
12/14/12,Thunder,,Jeremy Lamb,placed on IL
12/14/12,Timberwolves,,Malcom Lee,hyperextended right knee (DNP)
12/14/12,Wizards,,A.J. Price,fractured right hand (DNP)
12/14/12,Wizards,,Trevor Ariza,strained left calf (DNP)
12/14/12,Thunder,,Daniel Orton,placed on IL
12/15/12,Bucks,,Mike Dunleavy Jr.,placed on IL with bruised left knee
12/15/12,Bucks,Tobias Harris,,activated from IL
12/15/12,Bulls,,Kirk Hinrich,bruised left knee (DNP)
12/15/12,Cavaliers,,Omri Casspi,gastroenteritis (DNP)
12/15/12,Grizzlies,,Darrell Arthur,concussion (DNP)
12/15/12,Hawks,,Anthony Morrow,placed on IL with sore back
12/15/12,Hawks,Johan Petro,,activated from IL
12/15/12,Knicks,,Carmelo Anthony,sprained left ankle (DNP)
12/15/12,Knicks,,Marcus Camby,sore left foot (DNP)
12/15/12,Knicks,,Rasheed Wallace,sore left foot (DNP)
12/15/12,Pacers,,Lance Stephenson,sprained right ankle (DNP)
12/15/12,Timberwolves,,Josh Howard,hyperextended right knee (DNP)
12/15/12,Timberwolves,,Kevin Love,flu (P) / right thumb injury (CBC) (DNP)
12/15/12,Timberwolves,,Malcom Lee,hyperextended right knee (DNP)
12/15/12,Timberwolves,Ricky Rubio,,activated from IL
12/15/12,Warriors,,Festus Ezeli,bruised right knee (DNP)
12/15/12,Wizards,,Nene Hilario ,sore left foot (DNP)
12/16/12,76ers,,Jrue Holiday,sprained left foot (DNP)
12/16/12,Blazers,Wes Matthews Jr.,,activated from IL
12/16/12,Hornets,,Jason Smith,placed on IL with right shoulder injury
12/16/12,Lakers,,Jordan Hill,back spasms (DNP)
12/16/12,Lakers,,Pau Gasol,tendinitis in both knees (DNP)
12/16/12,Rockets,,Patrick Patterson,bone bruise in right foot (DNP)
12/16/12,Blazers,,Joel Freeland,placed on IL with finger injury
12/16/12,Rockets,Terrence Jones,,activated from IL
12/17/12,Kings,,Tyreke Evans,sore left knee (DNP)
12/17/12,Knicks,,Carmelo Anthony,sprained left ankle (DNP)
12/17/12,Knicks,,Marcus Camby,sore left foot (DNP)
12/17/12,Pistons,,Rodney Stuckey,back spasms (DNP)
12/17/12,Rockets,,Patrick Patterson,bone bruise in right foot (DNP)
12/17/12,Spurs,,Manu Ginobili,bruised left quadricep (DNP)
12/17/12,Spurs,Stephen Jackson,,activated from IL
12/17/12,Timberwolves,,Josh Howard,hyperextended right knee (DNP)
12/17/12,Timberwolves,,Malcom Lee,hyperextended right knee (DNP)
12/17/12,Grizzlies,,Josh Selby,placed on IL
12/17/12,Grizzlies,Tony Wroten Jr.,,activated from IL
12/17/12,Thunder,Jeremy Lamb,,activated from IL
12/18/12,76ers,,Jrue Holiday,sprained left foot (DNP)
12/18/12,Bucks,,Tobias Harris,placed on IL
12/18/12,Bucks,Mike Dunleavy Jr.,,activated from IL
12/18/12,Cavaliers,,Jeremy Pargo,placed on IL
12/18/12,Cavaliers,Dion Waiters,,activated from IL
12/18/12,Heat,,Terrel Harris,illness (DTD)
12/18/12,Mavericks,,Elton Brand,strained right groin (DNP)
12/18/12,Nets,,Josh Childress,placed on IL with sore left foot
12/18/12,Nets,Tornike Shengelia,,activated from IL
12/18/12,Nuggets,,Anthony Randolph,placed on IL with illness
12/18/12,Nuggets,Julyan Stone,,activated from IL
12/18/12,Timberwolves,,Josh Howard,hyperextended right knee (DNP)
12/18/12,Timberwolves,,Malcom Lee,hyperextended right knee (DNP)
12/18/12,Timberwolves,,Ricky Rubio,rest / sore left knee (DNP)
12/18/12,Wizards,,A.J. Price,fractured right hand (DNP)
12/18/12,Wizards,,Trevor Ariza,strained left calf (DNP)
12/19/12,76ers,,Jrue Holiday,sprained left foot (DNP)
12/19/12,Cavaliers,,Anderson Varejao,placed on IL with bruised right knee
12/19/12,Cavaliers,,Daniel Gibson,sprained right ankle (DNP)
12/19/12,Cavaliers,Jeremy Pargo,,activated from IL
12/19/12,Celtics,,Chris Wilcox,sprained right thumb (out indefinitely)
12/19/12,Hawks,,Devin Harris,placed on IL with left foot injury
12/19/12,Hawks,Anthony Morrow,,activated from IL
12/19/12,Kings,,Tyreke Evans,placed on IL with sore left knee
12/19/12,Kings,Tyler Honeycutt,,activated from IL
12/19/12,Knicks,,Marcus Camby,sore left foot (DNP)
12/19/12,Knicks,,Rasheed Wallace,sore left foot (DNP)
12/19/12,Knicks,,Steve Novak,flu (DNP)
12/19/12,Pacers,,Orlando Johnson,placed on IL
12/19/12,Rockets,,Patrick Patterson,bone bruise in right foot (DNP)
12/19/12,Rockets,Donatas Motiejunas,,activated from IL
12/19/12,Thunder,,DeAndre Liggins,placed on IL
12/19/12,Thunder,Daniel Orton,,activated from IL
12/19/12,Wizards,,Bradley Beal,back injury (DNP)
12/19/12,Pacers,Miles Plumlee,,activated from IL
12/20/12,Blazers,,LaMarcus Aldridge,sore left ankle (DNP)
12/20/12,Blazers,,Nolan Smith,placed on IL with illness
12/20/12,Blazers,Joel Freeland,,activated from IL
12/20/12,Magic,,Glen Davis,strained left shoulder (out indefinitely)
12/20/12,Mavericks,,Brandan Wright,sprained right ankle (DNP)
12/20/12,Mavericks,,Derek Fisher,strained right knee (DNP)
12/20/12,Mavericks,,Elton Brand,strained right groin (DNP)
12/20/12,Nuggets,,Julyan Stone,placed on IL
12/20/12,Nuggets,Anthony Randolph,,activated from IL
12/20/12,Thunder,,Kevin Martin,bruised right quadriceps (DNP)
12/20/12,Timberwolves,,Malcom Lee,hyperextended right knee (DNP)
12/20/12,Timberwolves,,Josh Howard,torn ACL in right knee (out indefinitely)
12/21/12,Bobcats,,Ben Gordon,sore right knee (DNP)
12/21/12,Cavaliers,,Donald Sloan,placed on IL
12/21/12,Cavaliers,Jon Leuer,,activated from IL
12/21/12,Celtics,,Chris Wilcox,sprained right thumb (DNP)
12/21/12,Kings,,Francisco Garcia,sore lower back (DNP)
12/21/12,Knicks,,Marcus Camby,sore left foot (DNP)
12/21/12,Knicks,,Rasheed Wallace,sore left foot (DNP)
12/21/12,Magic,,Glen Davis,sprained left shoulder (DNP)
12/21/12,Mavericks,,Elton Brand,strained right groin (DNP)
12/21/12,Pistons,,Corey Maggette,placed on IL
12/21/12,Pistons,Kim English,,activated from IL
12/21/12,Raptors,,Jonas Valanciunas,fractured right ring finger (out indefinitely)
12/21/12,Spurs,,Cory Joseph,placed on IL
12/21/12,Spurs,Kawhi Leonard,,activated from IL
12/21/12,Spurs,Stephen Jackson,,activated from IL
12/21/12,Wizards,,A.J. Price,fractured right hand (DNP)
12/21/12,Wizards,,Bradley Beal,sore back (DNP)
12/21/12,Wizards,,Nene Hilario ,sore left foot (P) / flu (CBC) (DNP)
12/21/12,Wizards,,Trevor Ariza,strained left calf (DNP)
12/22/12,Bobcats,,Ben Gordon,sore right knee (DNP)
12/22/12,Bobcats,,Gerald Henderson Jr.,bruised right shin (DNP)
12/22/12,Grizzlies,,Tony Wroten Jr.,migraine headache (DNP)
12/22/12,Heat,,Chris Bosh,placed on IL with flu
12/22/12,Heat,Terrel Harris,,activated from IL
12/22/12,Lakers,Steve Nash,,activated from IL
12/22/12,Pacers,,Gerald Green ,placed on IL with sprained left ankle
12/22/12,Pacers,Orlando Johnson,,activated from IL
12/22/12,Rockets,,Patrick Patterson,placed on IL with bone bruise in right foot
12/22/12,Suns,,Diante Garrett,placed on IL
12/22/12,Suns,Kendall Marshall,,activated from IL
12/22/12,Wizards,,A.J. Price,fractured right hand (DNP)
12/22/12,Wizards,,Trevor Ariza,strained left calf (DNP)
12/22/12,Grizzlies,Josh Selby,,activated from IL
12/22/12,Rockets,Scott Machado,,activated from IL
12/23/12,Blazers,,Wes Matthews Jr.,left hip injury (DNP)
12/23/12,Bobcats,,B.J. Mullens,sprained left ankle (out indefinitely)
12/23/12,Jazz,,Mo Williams,sprained right thumb (out indefiinitely)
12/23/12,Jazz,,Mo Williams,sprained right thumb (DNP)
12/23/12,Kings,,Francisco Garcia,sore lower back (DNP)
12/23/12,Knicks,,Marcus Camby,sore left foot (DNP)
12/23/12,Knicks,,Rasheed Wallace,sore left foot (DNP)
12/23/12,Magic,,Glen Davis,sprained left shoulder (DNP)
12/23/12,Mavericks,,Bernard James,placed on IL
12/23/12,Mavericks,Dirk Nowitzki,,activated from IL
12/23/12,Nets,,Mirza Teletovic,placed on IL
12/23/12,Nets,Jerry Stackhouse,,activated from IL
12/23/12,Nets,Josh Childress,,activated from IL
12/23/12,Suns,,Michael Beasley,placed on IL with illness
12/23/12,Suns,Diante Garrett,,activated from IL
12/23/12,Timberwolves,,Kevin Love,left eye injury (DNP)
12/23/12,Timberwolves,,Malcom Lee,hyperextended right knee (DNP)
12/25/12,Heat,Chris Bosh,,activated from IL
12/25/12,Knicks,,Rasheed Wallace,sore left foot (DNP)
12/25/12,Nets,,Kris Humphries,placed on IL with abdominal injury
12/25/12,Nets,Mirza Teletovic,,activated from IL
12/25/12,Thunder,,Daniel Orton,placed on IL
12/25/12,Thunder,DeAndre Liggins,,activated from IL
12/25/12,Thunder,Perry Jones III,,activated from IL
12/26/12,76ers,,Jason Richardson,strained lower back (DNP)
12/26/12,Blazers,,Wes Matthews Jr.,placed on IL with left hip injury
12/26/12,Blazers,Nolan Smith,,activated from IL
12/26/12,Bobcats,,B.J. Mullens,placed on IL
12/26/12,Bucks,,Joel Przybilla,placed on IL
12/26/12,Bucks,Beno Udrih,,activated from IL
12/26/12,Cavaliers,,Samardo Samuels,placed on IL
12/26/12,Heat,,Ray Allen,placed on IL with sore right shoulder
12/26/12,Heat,Josh Harrellson,,activated from IL
12/26/12,Heat,Terrel Harris,,activated from IL
12/26/12,Jazz,,Mo Williams,sprained right thumb (DNP)
12/26/12,Knicks,,Carmelo Anthony,hyperextended left knee (DNP)
12/26/12,Knicks,,Rasheed Wallace,sore left foot (DNP)
12/26/12,Knicks,,Raymond Felton,fractured right pinky finger (DNP)
12/26/12,Magic,,Glen Davis,sprained left shoulder (DNP)
12/26/12,Nets,,Deron Williams,bruised right wrist (DNP)
12/26/12,Pistons,,Viacheslav Kravstov ,placed on IL
12/26/12,Pistons,Corey Maggette,,activated from IL
12/26/12,Raptors,,Jonas Valanciunas,placed on IL with fractured right ring finger
12/26/12,Raptors,Landry Fields,,activated from IL
12/26/12,Spurs,,Gary Neal,strained right calf (DNP)
12/26/12,Suns,,Diante Garrett,placed on IL
12/26/12,Suns,Michael Beasley,,activated from IL
12/26/12,Timberwolves,,Malcom Lee,hyperextended right knee (DNP)
12/26/12,Warriors,Jeremy Tyler,,activated from IL
12/26/12,Warriors,Kent Bazemore,,activated from IL
12/26/12,Grizzlies,,Tony Wroten Jr.,placed on IL
12/26/12,Heat,,Dexter Pittman,placed on IL
12/27/12,Celtics,,Chris Wilcox,sprained right thumb (DNP)
12/27/12,Mavericks,,Rodrigue Beaubois,placed on IL with flu
12/27/12,Mavericks,Bernard James,,activated from IL
12/27/12,Thunder,,DeAndre Liggins,placed on IL
12/27/12,Thunder,,Perry Jones III,placed on IL
12/28/12,Hawks,,DeShawn Stevenson,knee injury (DNP)
12/28/12,Hawks,,Ivan Johnson,illness (DNP)
12/28/12,Heat,,Josh Harrellson,placed on IL
12/28/12,Heat,Ray Allen,,activated from IL
12/28/12,Hornets,Jason Smith,,activated from IL
12/28/12,Jazz,,Mo Williams,sprained right thumb (DNP)
12/28/12,Knicks,,Carmelo Anthony,hyperextended left knee (DNP)
12/28/12,Knicks,,Rasheed Wallace,sore left foot (DNP)
12/28/12,Knicks,,Raymond Felton,fractured right pinky finger (DNP)
12/28/12,Magic,,Glen Davis,sprained left shoulder (DNP)
12/28/12,Mavericks,,Bernard James,placed on IL
12/28/12,Mavericks,Rodrigue Beaubois,,activated from IL
12/28/12,Nets,,Tornike Shengelia,placed on IL with flu
12/28/12,Nets,Josh Childress,,activated from IL (P)
12/28/12,Nuggets,,Quincy Miller,placed on IL
12/28/12,Nuggets,Julyan Stone,,activated from IL
12/28/12,Pacers,,Orlando Johnson,placed on IL
12/28/12,Pacers,,Sam Young,flu (DNP)
12/28/12,Pacers,Gerald Green ,,activated from IL
12/28/12,Pistons,,Rodney Stuckey,placed on IL with sprained left ankle
12/28/12,Pistons,Khris Middleton,,activated from IL
12/28/12,Raptors,Kyle Lowry,,activated from IL
12/28/12,Rockets,,Carlos Delfino,illness (DNP)
12/28/12,Spurs,,Gary Neal,strained right calf (DNP)
12/28/12,Suns,,Goran Dragic,placed on IL with bruised/sore left hip
12/28/12,Suns,Diante Garrett,,activated from IL
12/28/12,Wizards,,A.J. Price,fractured right hand (DNP)
12/28/12,Wizards,,Trevor Ariza,strained left calf (DNP)
12/29/12,Bucks,,Doron Lamb,placed on IL
12/29/12,Bucks,Tobias Harris,,activated from IL
12/29/12,Bulls,Richard Hamilton,,activated from IL
12/29/12,Cavaliers,,Daniel Gibson,placed on IL with concussion
12/29/12,Celtics,,Rajon Rondo,hip injury (DNP)
12/29/12,Hawks,,Anthony Morrow,strained right hip (DTD)
12/29/12,Hawks,,Josh Smith,hip flexor injury (DNP)
12/29/12,Heat,,Udonis Haslem,placed on IL with shoulder injury
12/29/12,Heat,Josh Harrellson,,activated from IL
12/29/12,Hornets,,Darius Miller,placed on IL
12/29/12,Hornets,Eric Gordon,,activated from IL
12/29/12,Magic,,E'Twaun Moore,sprained left elbow (DNP)
12/29/12,Magic,,Glen Davis,placed on IL with sprained left shoulder
12/29/12,Magic,,Jameer Nelson,sore left hip (DNP)
12/29/12,Magic,Hedo Turkoglu,,activated from IL
12/29/12,Nets,Tornike Shengelia,,activated from IL
12/29/12,Pacers,,Sam Young,flu (DNP)
12/29/12,Rockets,,Carlos Delfino,illness (DNP)
12/29/12,Rockets,,Terrence Jones,placed on IL
12/29/12,Rockets,Patrick Patterson,,activated from IL
12/29/12,Suns,,Jermaine O'Neal,placed on IL
12/29/12,Suns,Goran Dragic,,activated from IL
12/29/12,Timberwolves,,Malcom Lee,hyperextended right knee (DNP)
12/29/12,Timberwolves,,Ricky Rubio,back spasms (DNP)
12/29/12,Wizards,,A.J. Price,fractured right hand (DNP)
12/29/12,Wizards,,Jordan Crawford,sore left ankle (DNP)
12/29/12,Wizards,,Trevor Ariza,strained left calf (DNP)
12/30/12,Celtics,,Chris Wilcox,sprained right thumb (DNP)
12/30/12,Jazz,,Marvin Williams,right knee inflammation (DNP)
12/30/12,Jazz,,Mo Williams,sprained right thumb (DNP)
12/30/12,Kings,,Aaron Brooks,sore left ankle (DNP)
